Code,Year,Estimate,MOE,source,sumlevel,geoid,county,state,st,cnty,fips,Line_Type,Tenure,Units in structure,Rent,Household income
T18C_est98,2019,0,29,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD80,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est99,2019,0,29,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD80,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est100,2019,0,29,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD80,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est101,2019,0,29,2015thru2019,050,05000US51177,Spotsylvania County, Virginia,51,177,51177,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD80,greater than 100% of HAMFI
T18C_est1,2019,10650,669,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Total,Total: Renter occupied,All,All,NA
T18C_est2,2019,6525,543,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Subtotal,Renter occupied,One unit in structure,All,All
T18C_est3,2019,985,265,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Subtotal,Renter occupied,One unit in structure,less than or equal to RHUD30,All
T18C_est4,2019,310,144,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,One unit in structure,less than or equal to RHUD30,less than or equal to 30% of HAMFI
T18C_est5,2019,330,163,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,One unit in structure,less than or equal to RHUD30,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est6,2019,120,74,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,One unit in structure,less than or equal to RHUD30,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est7,2019,150,119,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,One unit in structure,less than or equal to RHUD30,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est8,2019,75,57,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,One unit in structure,less than or equal to RHUD30,greater than 100% of HAMFI
T18C_est9,2019,1990,318,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Subtotal,Renter occupied,One unit in structure,greater than RHUD30 and less than or equal to RHUD50,All
T18C_est10,2019,430,177,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,One unit in structure,greater than RHUD30 and less than or equal to RHUD50,less than or equal to 30% of HAMFI
T18C_est11,2019,455,145,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,One unit in structure,greater than RHUD30 and less than or equal to RHUD50,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est12,2019,470,196,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,One unit in structure,greater than RHUD30 and less than or equal to RHUD50,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est13,2019,295,126,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,One unit in structure,greater than RHUD30 and less than or equal to RHUD50,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est14,2019,335,140,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,One unit in structure,greater than RHUD30 and less than or equal to RHUD50,greater than 100% of HAMFI
T18C_est15,2019,2370,359,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Subtotal,Renter occupied,One unit in structure,greater than RHUD50 and less than or equal to RHUD80,All
T18C_est16,2019,340,164,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,One unit in structure,greater than RHUD50 and less than or equal to RHUD80,less than or equal to 30% of HAMFI
T18C_est17,2019,425,184,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,One unit in structure,greater than RHUD50 and less than or equal to RHUD80,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est18,2019,270,127,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,One unit in structure,greater than RHUD50 and less than or equal to RHUD80,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est19,2019,295,134,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,One unit in structure,greater than RHUD50 and less than or equal to RHUD80,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est20,2019,1045,225,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,One unit in structure,greater than RHUD50 and less than or equal to RHUD80,greater than 100% of HAMFI
T18C_est21,2019,1185,251,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Subtotal,Renter occupied,One unit in structure,greater than RHUD80,All
T18C_est22,2019,155,123,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,One unit in structure,greater than RHUD80,less than or equal to 30% of HAMFI
T18C_est23,2019,50,49,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,One unit in structure,greater than RHUD80,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est24,2019,100,70,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,One unit in structure,greater than RHUD80,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est25,2019,245,140,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,One unit in structure,greater than RHUD80,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est26,2019,640,175,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,One unit in structure,greater than RHUD80,greater than 100% of HAMFI
T18C_est27,2019,605,226,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Subtotal,Renter occupied,2 to 4 units in structure,All,All
T18C_est28,2019,110,93,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Subtotal,Renter occupied,2 to 4 units in structure,less than or equal to RHUD30,All
T18C_est29,2019,15,24,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,2 to 4 units in structure,less than or equal to RHUD30,less than or equal to 30% of HAMFI
T18C_est30,2019,80,88,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,2 to 4 units in structure,less than or equal to RHUD30,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est31,2019,0,29,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,2 to 4 units in structure,less than or equal to RHUD30,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est32,2019,10,16,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,2 to 4 units in structure,less than or equal to RHUD30,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est33,2019,4,10,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,2 to 4 units in structure,less than or equal to RHUD30,greater than 100% of HAMFI
T18C_est34,2019,315,143,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Subtotal,Renter occupied,2 to 4 units in structure,greater than RHUD30 and less than or equal to RHUD50,All
T18C_est35,2019,165,107,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,2 to 4 units in structure,greater than RHUD30 and less than or equal to RHUD50,less than or equal to 30% of HAMFI
T18C_est36,2019,35,42,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,2 to 4 units in structure,greater than RHUD30 and less than or equal to RHUD50,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est37,2019,70,71,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,2 to 4 units in structure,greater than RHUD30 and less than or equal to RHUD50,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est38,2019,4,13,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,2 to 4 units in structure,greater than RHUD30 and less than or equal to RHUD50,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est39,2019,40,41,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,2 to 4 units in structure,greater than RHUD30 and less than or equal to RHUD50,greater than 100% of HAMFI
T18C_est40,2019,180,139,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Subtotal,Renter occupied,2 to 4 units in structure,greater than RHUD50 and less than or equal to RHUD80,All
T18C_est41,2019,45,56,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,2 to 4 units in structure,greater than RHUD50 and less than or equal to RHUD80,less than or equal to 30% of HAMFI
T18C_est42,2019,0,29,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,2 to 4 units in structure,greater than RHUD50 and less than or equal to RHUD80,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est43,2019,65,83,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,2 to 4 units in structure,greater than RHUD50 and less than or equal to RHUD80,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est44,2019,0,29,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,2 to 4 units in structure,greater than RHUD50 and less than or equal to RHUD80,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est45,2019,65,104,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,2 to 4 units in structure,greater than RHUD50 and less than or equal to RHUD80,greater than 100% of HAMFI
T18C_est46,2019,0,29,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Subtotal,Renter occupied,2 to 4 units in structure,greater than RHUD80,All
T18C_est47,2019,0,29,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,2 to 4 units in structure,greater than RHUD80,less than or equal to 30% of HAMFI
T18C_est48,2019,0,29,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,2 to 4 units in structure,greater than RHUD80,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est49,2019,0,29,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,2 to 4 units in structure,greater than RHUD80,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est50,2019,0,29,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,2 to 4 units in structure,greater than RHUD80,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est51,2019,0,29,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,2 to 4 units in structure,greater than RHUD80,greater than 100% of HAMFI
T18C_est52,2019,3305,340,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Subtotal,Renter occupied,5 or more units in structure,All,All
T18C_est53,2019,190,101,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Subtotal,Renter occupied,5 or more units in structure,less than or equal to RHUD30,All
T18C_est54,2019,150,84,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,5 or more units in structure,less than or equal to RHUD30,less than or equal to 30% of HAMFI
T18C_est55,2019,0,29,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,5 or more units in structure,less than or equal to RHUD30,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est56,2019,20,38,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,5 or more units in structure,less than or equal to RHUD30,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est57,2019,0,29,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,5 or more units in structure,less than or equal to RHUD30,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est58,2019,20,34,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,5 or more units in structure,less than or equal to RHUD30,greater than 100% of HAMFI
T18C_est59,2019,1975,295,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Subtotal,Renter occupied,5 or more units in structure,greater than RHUD30 and less than or equal to RHUD50,All
T18C_est60,2019,570,168,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,5 or more units in structure,greater than RHUD30 and less than or equal to RHUD50,less than or equal to 30% of HAMFI
T18C_est61,2019,870,228,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,5 or more units in structure,greater than RHUD30 and less than or equal to RHUD50,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est62,2019,180,89,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,5 or more units in structure,greater than RHUD30 and less than or equal to RHUD50,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est63,2019,110,68,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,5 or more units in structure,greater than RHUD30 and less than or equal to RHUD50,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est64,2019,250,123,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,5 or more units in structure,greater than RHUD30 and less than or equal to RHUD50,greater than 100% of HAMFI
T18C_est65,2019,810,229,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Subtotal,Renter occupied,5 or more units in structure,greater than RHUD50 and less than or equal to RHUD80,All
T18C_est66,2019,45,59,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,5 or more units in structure,greater than RHUD50 and less than or equal to RHUD80,less than or equal to 30% of HAMFI
T18C_est67,2019,70,57,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,5 or more units in structure,greater than RHUD50 and less than or equal to RHUD80,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est68,2019,150,117,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,5 or more units in structure,greater than RHUD50 and less than or equal to RHUD80,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est69,2019,95,116,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,5 or more units in structure,greater than RHUD50 and less than or equal to RHUD80,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est70,2019,445,188,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,5 or more units in structure,greater than RHUD50 and less than or equal to RHUD80,greater than 100% of HAMFI
T18C_est71,2019,330,143,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Subtotal,Renter occupied,5 or more units in structure,greater than RHUD80,All
T18C_est72,2019,55,46,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,5 or more units in structure,greater than RHUD80,less than or equal to 30% of HAMFI
T18C_est73,2019,10,14,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,5 or more units in structure,greater than RHUD80,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est74,2019,85,71,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,5 or more units in structure,greater than RHUD80,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est75,2019,50,60,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,5 or more units in structure,greater than RHUD80,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est76,2019,135,110,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,5 or more units in structure,greater than RHUD80,greater than 100% of HAMFI
T18C_est77,2019,210,129,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Subtotal,Renter occupied,"Other structure type (mobile homes, etc.)",All,All
T18C_est78,2019,85,65,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Subtotal,Renter occupied,"Other structure type (mobile homes, etc.)",less than or equal to RHUD30,All
T18C_est79,2019,55,58,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",less than or equal to RHUD30,less than or equal to 30% of HAMFI
T18C_est80,2019,20,26,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",less than or equal to RHUD30,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est81,2019,10,13,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",less than or equal to RHUD30,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est82,2019,0,29,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",less than or equal to RHUD30,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est83,2019,0,29,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",less than or equal to RHUD30,greater than 100% of HAMFI
T18C_est84,2019,125,126,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Subtotal,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD30 and less than or equal to RHUD50,All
T18C_est85,2019,0,29,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD30 and less than or equal to RHUD50,less than or equal to 30% of HAMFI
T18C_est86,2019,20,32,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD30 and less than or equal to RHUD50,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est87,2019,70,115,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD30 and less than or equal to RHUD50,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est88,2019,0,29,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD30 and less than or equal to RHUD50,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est89,2019,35,41,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD30 and less than or equal to RHUD50,greater than 100% of HAMFI
T18C_est90,2019,0,29,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Subtotal,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD50 and less than or equal to RHUD80,All
T18C_est91,2019,0,29,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD50 and less than or equal to RHUD80,less than or equal to 30% of HAMFI
T18C_est92,2019,0,29,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD50 and less than or equal to RHUD80,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est93,2019,0,29,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD50 and less than or equal to RHUD80,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est94,2019,0,29,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD50 and less than or equal to RHUD80,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est95,2019,0,29,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD50 and less than or equal to RHUD80,greater than 100% of HAMFI
T18C_est96,2019,0,29,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Subtotal,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD80,All
T18C_est97,2019,0,29,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD80,less than or equal to 30% of HAMFI
T18C_est98,2019,0,29,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD80,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est99,2019,0,29,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD80,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est100,2019,0,29,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD80,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est101,2019,0,29,2015thru2019,050,05000US51179,Stafford County, Virginia,51,179,51179,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD80,greater than 100% of HAMFI
T18C_est1,2019,6945,320,2015thru2019,050,05000US51630,Fredericksburg city, Virginia,51,630,51630,Total,Total: Renter occupied,All,All,NA
T18C_est2,2019,1735,234,2015thru2019,050,05000US51630,Fredericksburg city, Virginia,51,630,51630,Subtotal,Renter occupied,One unit in structure,All,All
T18C_est3,2019,185,74,2015thru2019,050,05000US51630,Fredericksburg city, Virginia,51,630,51630,Subtotal,Renter occupied,One unit in structure,less than or equal to RHUD30,All
T18C_est4,2019,85,64,2015thru2019,050,05000US51630,Fredericksburg city, Virginia,51,630,51630,Detail,Renter occupied,One unit in structure,less than or equal to RHUD30,less than or equal to 30% of HAMFI
T18C_est5,2019,20,26,2015thru2019,050,05000US51630,Fredericksburg city, Virginia,51,630,51630,Detail,Renter occupied,One unit in structure,less than or equal to RHUD30,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est6,2019,35,34,2015thru2019,050,05000US51630,Fredericksburg city, Virginia,51,630,51630,Detail,Renter occupied,One unit in structure,less than or equal to RHUD30,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est7,2019,15,27,2015thru2019,050,05000US51630,Fredericksburg city, Virginia,51,630,51630,Detail,Renter occupied,One unit in structure,less than or equal to RHUD30,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est8,2019,25,24,2015thru2019,050,05000US51630,Fredericksburg city, Virginia,51,630,51630,Detail,Renter occupied,One unit in structure,less than or equal to RHUD30,greater than 100% of HAMFI
T18C_est9,2019,790,189,2015thru2019,050,05000US51630,Fredericksburg city, Virginia,51,630,51630,Subtotal,Renter occupied,One unit in structure,greater than RHUD30 and less than or equal to RHUD50,All
T18C_est10,2019,140,88,2015thru2019,050,05000US51630,Fredericksburg city, Virginia,51,630,51630,Detail,Renter occupied,One unit in structure,greater than RHUD30 and less than or equal to RHUD50,less than or equal to 30% of HAMFI
T18C_est11,2019,165,88,2015thru2019,050,05000US51630,Fredericksburg city, Virginia,51,630,51630,Detail,Renter occupied,One unit in structure,greater than RHUD30 and less than or equal to RHUD50,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est12,2019,95,92,2015thru2019,050,05000US51630,Fredericksburg city, Virginia,51,630,51630,Detail,Renter occupied,One unit in structure,greater than RHUD30 and less than or equal to RHUD50,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est13,2019,90,73,2015thru2019,050,05000US51630,Fredericksburg city, Virginia,51,630,51630,Detail,Renter occupied,One unit in structure,greater than RHUD30 and less than or equal to RHUD50,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est14,2019,300,117,2015thru2019,050,05000US51630,Fredericksburg city, Virginia,51,630,51630,Detail,Renter occupied,One unit in structure,greater than RHUD30 and less than or equal to RHUD50,greater than 100% of HAMFI
T18C_est15,2019,485,182,2015thru2019,050,05000US51630,Fredericksburg city, Virginia,51,630,51630,Subtotal,Renter occupied,One unit in structure,greater than RHUD50 and less than or equal to RHUD80,All
T18C_est16,2019,90,61,2015thru2019,050,05000US51630,Fredericksburg city, Virginia,51,630,51630,Detail,Renter occupied,One unit in structure,greater than RHUD50 and less than or equal to RHUD80,less than or equal to 30% of HAMFI
T18C_est17,2019,95,76,2015thru2019,050,05000US51630,Fredericksburg city, Virginia,51,630,51630,Detail,Renter occupied,One unit in structure,greater than RHUD50 and less than or equal to RHUD80,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est18,2019,80,114,2015thru2019,050,05000US51630,Fredericksburg city, Virginia,51,630,51630,Detail,Renter occupied,One unit in structure,greater than RHUD50 and less than or equal to RHUD80,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est19,2019,45,39,2015thru2019,050,05000US51630,Fredericksburg city, Virginia,51,630,51630,Detail,Renter occupied,One unit in structure,greater than RHUD50 and less than or equal to RHUD80,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est20,2019,170,102,2015thru2019,050,05000US51630,Fredericksburg city, Virginia,51,630,51630,Detail,Renter occupied,One unit in structure,greater than RHUD50 and less than or equal to RHUD80,greater than 100% of HAMFI
T18C_est21,2019,275,100,2015thru2019,050,05000US51630,Fredericksburg city, Virginia,51,630,51630,Subtotal,Renter occupied,One unit in structure,greater than RHUD80,All
T18C_est22,2019,4,15,2015thru2019,050,05000US51630,Fredericksburg city, Virginia,51,630,51630,Detail,Renter occupied,One unit in structure,greater than RHUD80,less than or equal to 30% of HAMFI
T18C_est23,2019,40,47,2015thru2019,050,05000US51630,Fredericksburg city, Virginia,51,630,51630,Detail,Renter occupied,One unit in structure,greater than RHUD80,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est24,2019,20,40,2015thru2019,050,05000US51630,Fredericksburg city, Virginia,51,630,51630,Detail,Renter occupied,One unit in structure,greater than RHUD80,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est25,2019,30,37,2015thru2019,050,05000US51630,Fredericksburg city, Virginia,51,630,51630,Detail,Renter occupied,One unit in structure,greater than RHUD80,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est26,2019,180,85,2015thru2019,050,05000US51630,Fredericksburg city, Virginia,51,630,51630,Detail,Renter occupied,One unit in structure,greater than RHUD80,greater than 100% of HAMFI
T18C_est27,2019,635,130,2015thru2019,050,05000US51630,Fredericksburg city, Virginia,51,630,51630,Subtotal,Renter occupied,2 to 4 units in structure,All,All
T18C_est28,2019,95,66,2015thru2019,050,05000US51630,Fredericksburg city, Virginia,51,630,51630,Subtotal,Renter occupied,2 to 4 units in structure,less than or equal to RHUD30,All
T18C_est29,2019,60,57,2015thru2019,050,05000US51630,Fredericksburg city, Virginia,51,630,51630,Detail,Renter occupied,2 to 4 units in structure,less than or equal to RHUD30,less than or equal to 30% of HAMFI
